video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,18,14,4,18,15,3,19,15
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_3000k_av1,Minimally Clear,Minor Artifacts Present,Low level of immersion,5,15,17,3,18,16,4,15,18
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,2,18,17,3,20,14,1,19,17
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_5000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,8,13,16,6,15,16,6,12,19
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,12,21,6,11,20,3,12,22
amt_gaming_vqa_dataset/0zLzWFrh3SI_WarRobots_2-22_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,27,2,10,25,2,9,26
amt_gaming_vqa_dataset/1S94Knu48cs_TheSims3_0-13,Minimally Clear,Minor Artifacts Present,Low level of immersion,1,15,19,2,17,16,1,16,18
amt_gaming_vqa_dataset/1S94Knu48cs_TheSims3_0-13_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,2,21,15,3,23,12,3,20,15
amt_gaming_vqa_dataset/1S94Knu48cs_TheSims3_0-13_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,21,3,16,19,2,15,21
amt_gaming_vqa_dataset/1S94Knu48cs_TheSims3_0-13_480p_800k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,5,12,21,3,18,17,5,12,21
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,18,8,8,18,10,9,17,10
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_1000k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,8,15,14,7,11,19,7,13,17
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,19,7,11,22,4,12,19,6
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,19,6,12,17,8,11,18,8
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,22,5,11,22,4,10,22,5
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,17,5,10,21,6,14,17,6
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_3500k_hevc_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,16,12,9,13,16,8,15,14,8
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_5000k_h264_nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,14,18,4,15,15,6,14,17,5
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,17,12,6,19,12,5,20,12
amt_gaming_vqa_dataset/2DZwUV7iySI_HalfLife2_7-35_720p_600k_hevc_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,6,17,14,6,15,16,4,16,17
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,22,6,7,22,7,6,24,6
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,7,26,4,7,26,2,8,27
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,20,11,5,20,12,7,18,12
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,16,14,7,18,12,8,15,14
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,14,12,9,14,13,10,15,11
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,17,8,9,17,11,9,19,9
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,17,10,10,16,11,11,16,10
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,20,7,8,21,8,9,16,12
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,13,20,2,15,20,6,10,21
amt_gaming_vqa_dataset/2KQB-ua7ONs_WorldofWarcraft_0-04_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,7,25,3,12,22,5,7,25
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_6-27,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,7,27,0,6,28,0,7,27
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_6-27_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,28,2,5,28,1,6,28
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_6-27_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,6,26,2,6,27,3,8,24
amt_gaming_vqa_dataset/2UAQjGphSYg_RollerCoasterTycoon3_6-27_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,6,29,2,8,25,1,8,26
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03,Highly Clear,No visible artifacts,High level of immersion,27,8,1,28,4,4,29,4,3
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,27,10,0,30,6,1,30,7,0
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,29,9,0,26,10,2,30,7,1
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,15,5,13,17,5,15,15,5
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,10,26,1,8,27,1,9,26
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,34,3,1,30,5,3,31,5,2
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,16,8,14,15,9,15,15,8
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,14,16,8,14,14,10,16,14,8
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,31,5,0,32,3,1,31,5,0
amt_gaming_vqa_dataset/2xcHsYJSAbw_SubwaySurfers_0-03_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,22,8,3,22,10,4,23,8
amt_gaming_vqa_dataset/4ymuTNG1OiI_StarCraft_3-00,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,27,2,6,26,2,7,25
amt_gaming_vqa_dataset/65_g_iLmcTk_Myst_12-34,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,30,1,5,31,3,4,30
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_2-55_360p_600k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,12,1,26,11,0,22,15,0
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_2-55_360p_800k_av1,Highly Clear,No visible artifacts,High level of immersion,28,8,1,27,8,2,27,10,0
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_2-55_360p_800k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,13,0,26,11,0,25,11,1
amt_gaming_vqa_dataset/91hOwhV-igE_PUBGMobile_14-20,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,3,33,2,4,30,1,3,32
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,16,4,10,18,6,12,16,6
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,20,5,11,17,7,10,18,7
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,18,3,12,20,3,13,20,2
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,19,3,13,21,1,11,22,2
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,16,5,14,17,4,15,16,4
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,19,4,13,20,2,12,20,3
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,22,5,8,23,4,9,21,5
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,20,2,13,20,2,14,19,2
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,23,6,7,23,5,7,21,7
amt_gaming_vqa_dataset/9Rc3Zpn491M_Terraria_3-49_720p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,18,8,4,22,9,5,20,10
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32,Highly Clear,Minor Artifacts Present,Moderate level of immersion,16,15,5,14,16,6,15,16,5
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_10000k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,21,15,1,18,18,1,20,16,1
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,21,4,13,21,4,14,21,3
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,18,3,15,19,4,16,18,4
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,8,24,2,10,24,3,11,22
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,13,3,20,15,3,19,17,2
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,15,20,3,10,25,2,14,22
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_5300k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,18,17,3,17,18,3,18,18,2
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,18,17,2,18,17,2,17,19,1
amt_gaming_vqa_dataset/AHfpD-ivnOU_GarrysMod_8-32_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,11,22,2,13,23,3,13,22
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30,Highly Clear,No visible artifacts,High level of immersion,24,9,3,23,12,1,23,10,3
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,22,12,2,23,12,1,23,12,1
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_1500k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,16,20,2,19,17,2,17,19,2
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,20,14,1,23,12,0,22,13,0
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,18,6,13,18,6,13,18,6
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,12,1,27,11,0,25,12,1
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_500k_av1,Highly Clear,No visible artifacts,High level of immersion,18,11,8,15,15,7,17,12,8
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,22,15,1,22,15,1,21,16,1
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,22,11,1,24,9,1,23,9,2
amt_gaming_vqa_dataset/BEUBudlOBxk_WarRobots_0-30_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,17,7,12,18,6,13,16,7
amt_gaming_vqa_dataset/CMSt7Ye7BfA_StarCraft_0-33,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,11,23,2,8,26,1,10,25
amt_gaming_vqa_dataset/CMSt7Ye7BfA_StarCraft_0-33_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,27,2,11,25,2,12,24
amt_gaming_vqa_dataset/CMSt7Ye7BfA_StarCraft_0-33_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,30,3,6,29,1,10,27
amt_gaming_vqa_dataset/CMSt7Ye7BfA_StarCraft_0-33_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,31,1,10,27,2,8,28
amt_gaming_vqa_dataset/CVYN93MJDCE_Valheim_1-19-47,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,2,31,1,3,30,1,2,31
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00,Highly Clear,No visible artifacts,High level of immersion,27,9,0,19,15,2,24,12,0
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,18,13,4,22,12,6,20,12
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_1300k_av1,Highly Clear,No visible artifacts,High level of immersion,24,14,0,23,15,0,22,16,0
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,19,19,0,17,20,1,18,20,0
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_2500k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,20,17,1,18,20,0,19,18,1
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_3000k_av1,Highly Clear,No visible artifacts,Moderate level of immersion,22,16,0,21,16,1,19,19,0
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_3500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,27,11,0,21,16,1,23,15,0
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,14,0,21,17,0,21,16,1
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_500k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,19,17,2,13,22,3,14,21,3
amt_gaming_vqa_dataset/FX6xk1GME4M_EuroTruckSimulator2_0-00_720p_600k_hevc_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,17,16,5,15,18,5,17,15,6
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00,Highly Clear,No visible artifacts,High level of immersion,22,12,1,20,10,5,22,10,3
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,25,9,0,23,9,2,23,11,0
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_1500k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,20,14,3,16,18,3,16,17,4
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,18,3,14,20,2,16,17,3
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,25,3,3,27,1,5,27
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,12,0,22,11,4,23,12,2
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,12,11,14,10,12,15,11,11,15
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_5300k_h264_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,14,12,7,9,16,8,12,15,6
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,29,5,2,29,4,3,28,7,1
amt_gaming_vqa_dataset/Htvk-lYcfXs_Rust_0-00_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,17,8,10,18,8,12,16,8
amt_gaming_vqa_dataset/K7ypeQ4UA6w_SuperMarioRun_4-49_360p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,20,11,7,23,7,5,23,9
amt_gaming_vqa_dataset/K7ypeQ4UA6w_SuperMarioRun_4-49_360p_800k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,17,11,9,22,6,9,18,10
amt_gaming_vqa_dataset/K7ypeQ4UA6w_SuperMarioRun_4-49_360p_800k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,15,15,9,14,13,6,16,14
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,19,1,16,18,2,16,18,2
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,19,17,0,19,16,1,19,17,0
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,18,4,14,18,5,14,19,4
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,22,4,12,21,4,13,20,4
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,15,11,8,15,13,9,16,11
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,23,12,2,22,12,3,23,12,2
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,22,7,8,20,9,6,23,8
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,17,3,13,19,5,15,19,3
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,18,2,15,18,4,15,19,3
amt_gaming_vqa_dataset/Rg-0RGDeYT0_Terraria_1-30-55_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,12,19,3,11,22,4,13,19
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,20,2,6,21,6,11,19,3
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,21,9,3,20,12,6,18,11
amt_gaming_vqa_dataset/S-r23tTygqY_EuroTruckSimulator2_14-36_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,26,1,7,26,2,9,23,3
