AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3JWH6J9IAJ41P4PS0GN8GZ4PFJKNBI,34YWR3PJ3Y13UR2SE48R6039PC60X9,A1QO9CJ6KFDWQJ,row_0,0,,The scores for golden videos are not consistent with the true scores. | The delays in video ratings are too high (70 > 40)
3NXNZ5RS21OTYQI8MPSNTWN9R4D97K,34YWR3PJ3Y13UR2SE48R6039PC60X9,A1JDPMVFB8HNMH,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=53"
3XIQGXAUN3ZJZM06P5Y19Z9RY7M7XJ,34YWR3PJ3Y13UR2SE48R6039PC60X9,A3AFX2N59UHC3Z,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=89"
3MB8LZR5C6KCU7Q1UGKM2AJQXITKLX,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A9O1U0B4GS6UR,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | The delays in video ratings are too high (50 > 40) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=51"
3D8YOU6SA5B8EIS61QIMJEAR9EFU69,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,AS59SIV0342LA,row_0,0,,The scores for repeated videos are not consistent (4 > 3)
32RIADZITJVEKIWOTXU77F8PSQBS4T,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A1JDPMVFB8HNMH,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=59"
3TXWC2NHOQHFHO20ASQYONJ5EIPS9P,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,ARDWEH44JGLLM,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion with count=78"
3OWEPKL0903ENSM2NZBSBXITWTBN7E,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A3E3M7E01VRNE,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion with count=85"
3HVVDCPGU5JVXPNN74N4X98IPA1YTM,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A2GPQMBH0QNJ0J,row_0,0,,The scores for golden videos are not consistent with the true scores. | The delays in video ratings are too high (62 > 40)
35GCEFQ6JWFQ3YZYOBJWT3DM15R3Z0,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A2H1UFKV8FSTV2,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=66"
32Z9ZLUT2CBTY2SQ1NXHHZ7S06UHO7,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,A16MEV9DI9VMAW,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=64"
3NPI0JQDBFW1OBVMGHRLKIF6L5LPT6,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,A3PFV1UMF7FJ6S,row_0,0,,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=67"
3ZSY5X72OO26NW6TXS9BV39YNFVORE,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,ARDWEH44JGLLM,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | The scores for golden videos are not consistent with the true scores."
3AWETUDCATJ5T1HH9EQJX9FBKNCZIK,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,A12KQGDA5YYCW7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=59"
3Z9WI9EO0QFA8B7B3V5OAIQJG1XKH3,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,AFRA8WYVL1DJ7,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=53"
3FPRZHYEQPY9UEUONEUT8X0QDUN3V2,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion with count=74"
3YHH42UU626AHHJXQNA4JQ4HJKA0LU,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,A1MZFQNLOZ0LIH,row_0,0,,The delays in video ratings are too high (48 > 40)
3R3YRB5GS6U91K49R3ZYZJCD5X5UAZ,3566S7OX63A9M1HJSA8TQ69VSBX71O,A365E9HTM3WK5B,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | The scores for golden videos are not consistent with the true scores."
3EJJQNKUAIWWVFK6TFELBUCXBTEHRG,3566S7OX63A9M1HJSA8TQ69VSBX71O,A1JFGI5XJYYR3A,row_0,0,,The scores for golden videos are not consistent with the true scores.
3C6FJU71UHKAX22C79DE25UK8O8YUD,3566S7OX63A9M1HJSA8TQ69VSBX71O,A1QO9CJ6KFDWQJ,row_0,0,,The delays in video ratings are too high (63 > 40)
3TMFV4NEQZ58A00ZP5ULLGRF0PD8W5,3566S7OX63A9M1HJSA8TQ69VSBX71O,A1KAYSB7LMX4FN,row_0,0,,The scores for golden videos are not consistent with the true scores.
352YTHGRPM4PU9I8I3I8311NJF7H4A,3566S7OX63A9M1HJSA8TQ69VSBX71O,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion with count=68"
3PW9OPU9QHB4NKI7C0WZIZOIICG120,3566S7OX63A9M1HJSA8TQ69VSBX71O,A12KQGDA5YYCW7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=56"
39DD6S19KG2TDWFVDV0SCUHJS29ZEV,3U18MJKL2KDICPJ4OEE23ZECWPSCNX,A1X0K1GC85ROW9,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3907X2AHGRW74C19X27PJV6GL012P0,3U18MJKL2KDICPJ4OEE23ZECWPSCNX,A16KWRV7HCOR92,row_0,0,,The delays in video ratings are too high (84 > 40)
3GNCZX4519EW9FWDAH04PDPEXQBPAG,3U18MJKL2KDICPJ4OEE23ZECWPSCNX,A333V86F5CXIE9,row_0,0,,The delays in video ratings are too high (62 > 40)
3L4PIM1GRK7IHAAV3FI9XU7010SRYC,3U18MJKL2KDICPJ4OEE23ZECWPSCNX,AD0K7HC2P3OAA,row_0,0,,The scores for golden videos are not consistent with the true scores. | The delays in video ratings are too high (52 > 40)
3ZAK8W07JV5D076RZ125AD00WNZ0U8,3U18MJKL2KDICPJ4OEE23ZECWPSCNX,A10FCQ7R6OGXF8,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Minor Artifacts Present, Immersion=Low level of immersion with count=52"
3GU1KF0O59S1SP15GV00KO9KF6PPB0,356TQKY9Y5ORX114RVH85GW36J278B,A3D2P33SYYDMD,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53"
3ZDAD0O1US46XKXD2812EV19NCYTXI,356TQKY9Y5ORX114RVH85GW36J278B,A3L9IQY7JMIZ85,row_0,0,,The scores for golden videos are not consistent with the true scores.
3BF51CHDUM18VL07Z2V6RYBA2BK0HM,356TQKY9Y5ORX114RVH85GW36J278B,AYIQ5FWAKFHA0,row_0,0,,The scores for golden videos are not consistent with the true scores.
3HVVDCPGU5JVXPNN74N4X98IPISTYO,356TQKY9Y5ORX114RVH85GW36J278B,A3IYWGIWOCNTZZ,row_0,0,,The scores for golden videos are not consistent with the true scores.
3GA6AFUKPFF4CDZ4IPDPTW9H5PV3HF,356TQKY9Y5ORX114RVH85GW36J278B,A333V86F5CXIE9,row_0,0,,The scores for golden videos are not consistent with the true scores. | The delays in video ratings are too high (63 > 40)
3IRIK4HM41BCSOB6FZXMP8OL2ODC66,356TQKY9Y5ORX114RVH85GW36J278B,A1LLKRWUMCKJFP,row_0,0,,"Low standard deviation of slider ratings, the slider was not moved much."
3KGTPGBS7OCKWH95EO6JT1TFTH4U2Z,3QXFBUZ40A78ORJIN1M77LRL2DDGU3,A1ZALFX17G0DV9,row_0,0,,The delays in video ratings are too high (54 > 40)
3QFUFYSYAP65GDR2NDU80GPA38M4F7,3QXFBUZ40A78ORJIN1M77LRL2DDGU3,AW338AT1TPG6H,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=57"
3T111IHZ65H3G92NV3QTYDE9SQPR93,3QXFBUZ40A78ORJIN1M77LRL2DDGU3,A2A81MBSJDI1MI,row_0,0,,The scores for repeated videos are not consistent (4 > 3) | The delays in video ratings are too high (63 > 40)
3QHK8ZVMJD9B14M7O37T3700AWULB4,3MWOYZD5XLFJLEG7EJNTYZ8TL3BON6,AK4947CIG17B5,row_0,0,,The scores for repeated videos are not consistent (4 > 3) | The scores for golden videos are not consistent with the true scores.
308Q0PEVCZ4QNAZ45GWKKLDI5T99II,3MWOYZD5XLFJLEG7EJNTYZ8TL3BON6,A1X0K1GC85ROW9,row_0,0,,Did not wear lens
3I0BTBYZBOCUHGQW92ZUDY6DSBL0YH,3MWOYZD5XLFJLEG7EJNTYZ8TL3BON6,A3AA37NT4C4P20,row_0,0,,The scores for golden videos are not consistent with the true scores.
3R2PKQ87ONZ5UUIYUP0PP7J25TMMI2,3ZTE0JGGD4J0UAJGPTEFIOEHMZXCOC,AD0K7HC2P3OAA,row_0,0,,The scores for repeated videos are not consistent (5 > 3) | The delays in video ratings are too high (63 > 40)
3OHYZ19UH3WEOFKCVHNP0DKONJEOAT,3RZS0FBRXA1IFAVH4TRU7OJ7W4TCPT,A1LGUAHF19054E,row_0,0,,"Low standard deviation of slider ratings, the slider was not moved much. | The scores for repeated videos are not consistent (4 > 3) | The scores for golden videos are not consistent with the true scores."
3QY5DC2MYIB4XBLH2JLQDKN42LSUF2,3RZS0FBRXA1IFAVH4TRU7OJ7W4TCPT,AF1OK4YPM4S9P,row_0,0,,The scores for repeated videos are not consistent (4 > 3)
3FQ5JJ513CF2I7TM6T01F2NF2MSKNG,3RZS0FBRXA1IFAVH4TRU7OJ7W4TCPT,AQPFTUIJ0PW2N,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=52"
36ZN444YUIPTUX3A75F2HB870SQOI6,3RZS0FBRXA1IFAVH4TRU7OJ7W4TCPT,A1X0K1GC85ROW9,row_0,0,,Did not wear lens
3FDJT1UU8VZYSING2T4FLLNTB0XK5T,3ROUCZ9085L13ZGJFYN6DO8YBDGOOL,A3EQPQ7EZFKB0R,row_0,0,,The scores for golden videos are not consistent with the true scores.
3GS6S824THOTD7N3V7J43DHAPS6WNR,3ROUCZ9085L13ZGJFYN6DO8YBDGOOL,AW338AT1TPG6H,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60"
3GU1KF0O59S1SP15GV00KO9KF7CBPB,3ROUCZ9085L13ZGJFYN6DO8YBDGOOL,A19JFVFPZLO013,row_0,0,,The delays in video ratings are too high (62 > 40)
3Q5C1WP24DSWMH1UUJYXG6RU2W851Q,3ROUCZ9085L13ZGJFYN6DO8YBDGOOL,A1DWSHGZGK8X0K,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=67"
34FNN24DDD0TCNCX6856UT249M0Y5A,3AJA9FLWT2PX10SNI0RB6X3Y75NIFZ,A1G1W9YIHATY4R,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53"
3OLQQLKKOJG3DHARV9X6O0TT9D5JEL,3AJA9FLWT2PX10SNI0RB6X3Y75NIFZ,A2SPZ2D4WBQB8I,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=57"
336YQZE84M5TI6NJN5HV0YFX0E15MA,3SNR5F7RASK5VMSRNP75OFIYV48IEH,A8SOA3U7I8RJR,row_0,0,,The scores for golden videos are not consistent with the true scores.
3OE22WJIH9F1O0BQGZWKPJRI9UCQUH,3P4ZBJFX3LUF2VCS7HVQ7OC6MGLFW3,A3U5FZX51JBFQW,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=56"
3ZAK8W07JV5D076RZ125AD00WQB0UQ,3VMHWJRYIL7URVHIHMRC97QDVIRFXW,A2CB9D65R9CY9A,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=57"
3W2LOLRXM26NX5LEZ0HIOMSP3PXKRW,3VMHWJRYIL7URVHIHMRC97QDVIRFXW,A1G1W9YIHATY4R,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=61"
3AUQQEL7VWKDDMVR4RCA6Z2JAXB0V6,3VMHWJRYIL7URVHIHMRC97QDVIRFXW,ABNTQ9OXGOJP0,row_0,0,,The scores for golden videos are not consistent with the true scores.
3EO896NRBNM520SOL4M1NMTUCL7TJW,3VMHWJRYIL7URVHIHMRC97QDVIRFXW,A1STTNTC1CU0DP,row_0,0,,The delays in video ratings are too high (63 > 40)
3LS2AMNW66H6BVRTKDKBQDZTR8BQOR,362E9TQF37H3F0OITKXTOI3A8KNIGY,A1ILCIHMXPNTMT,row_0,0,,Used phone or tablet
36W0OB37IN55X66X3W8YXXEWKR6ZHY,362E9TQF37H3F0OITKXTOI3A8KNIGY,A2N6SUG2FS534I,row_0,0,,The scores for repeated videos are not consistent (4 > 3)
3O7L7BFSI5G7I6QLDRC6CZETWWAEIU,3WJGKMRWW809QDSRZK0Z7U2IINNCDG,A1G1W9YIHATY4R,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=52"
3IGI0VL65YBL8YE14LSUMJ4OMXEONS,3WJGKMRWW809QDSRZK0Z7U2IINNCDG,AMH0GT8UM7S1C,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=51"
3Q5C1WP24DSWMH1UUJYXG6RU219511,3WJGKMRWW809QDSRZK0Z7U2IINNCDG,A36NPTH2FLH2PA,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=52"
308Q0PEVCZ4QNAZ45GWKKLDI5Z29IN,3WJGKMRWW809QDSRZK0Z7U2IINNCDG,A1M151WPTX57PC,row_0,0,,Used phone or tablet
3TVSS0C0FSRR8KSNS35GCCN2EJWWTE,3WJGKMRWW809QDSRZK0Z7U2IINNCDG,A2SPZ2D4WBQB8I,row_0,0,,The scores for golden videos are not consistent with the true scores.
33CID5711VK6Y9IU9ASNLO2OMB23LU,3OCZWXS70EY7P474XRBFC14DZF3L5X,A21SP66LYUNOR7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=56"
3TAYZSBPMCZ4H4H1PJBJE0BR8R9S2L,3OCZWXS70EY7P474XRBFC14DZF3L5X,A1G1W9YIHATY4R,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=56"
3EJPLAJKFD7P0HMG7DHU06P6BDS6Z6,3OCZWXS70EY7P474XRBFC14DZF3L5X,A3HWJUL2SS2QNT,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=57"
33ISQZVXQGD185K7PQAPB8GVZDJCC0,3UUSLRKAVBU3EWXV83SOR8A4HFQ7DI,A1NN61ZAXV9FR0,row_0,0,,Too many unset video ratings (26 > 24)
3AZHRG4CVVBT1DT8KH64N4A0KCW30P,3UUSLRKAVBU3EWXV83SOR8A4HFQ7DI,A13MAWPV4T44I2,row_0,0,,The scores for golden videos are not consistent with the true scores.
3L4D84MIMQJFXR1TLA5C93Q62X0JHD,3LCXHSGDMJXUP0VNS11JSHOL454ES5,A1HCG3H9LC6ZPQ,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=56"
3AAPLD8UD389BUXYX4JGB9DF0RTHT2,3NCN4N1H268Z2KRYAEI7SF8UE9JBNQ,A1NN61ZAXV9FR0,row_0,0,,Too many unset video ratings (32 > 24)
32SCWG5HJ8VVMDKAK4JS98NS2BF6PA,3NCN4N1H268Z2KRYAEI7SF8UE9JBNQ,A36HN50WA7RGAZ,row_0,0,,The scores for golden videos are not consistent with the true scores.
323Q6SJS997ZSPFX2KERU5YE9LXHFC,3NCN4N1H268Z2KRYAEI7SF8UE9JBNQ,A2C1Z52F4B0CG1,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=58"
3OSWBBLG25OZGV1GGI1N9RJNLXOXDW,37VE3DA4ZK87SO5N7GNUNVBYSXAHBN,A2C1Z52F4B0CG1,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=61"
3LRLIPTPFH0VYOZXXPVWTW3F4JCKAO,3G9UA71JWLLGHIXNIZEZU65HMZNJ78,A1NN61ZAXV9FR0,row_0,0,,Too many unset video ratings (26 > 24)
3FTF2T8WMI98O5J9UX0ZLCMQLA59W0,3G9UA71JWLLGHIXNIZEZU65HMZNJ78,A2K0L9M1ZZO5C9,row_0,0,,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=67"
3YJ6NA41K277A8ZH4NDHICSXOGCPJA,3H781YYV7J9V4082H1692MK76OIETU,A1NN61ZAXV9FR0,row_0,0,,Too many unset video ratings (25 > 24)
3ZOTGHDK692IOB66CH9GLDEUA32SO3,3H781YYV7J9V4082H1692MK76OIETU,A1HCG3H9LC6ZPQ,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=51"
3SB4CE2TKMM1IOY4W8ALJQBH037XAS,338431Z1GB640C8Z7Q4A7JD3M5RORV,A3KGCURZJ02L3,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=57"
3DEL4X4EMXC2E6W7CEO1MCTO30EXYI,3LG268AV4YXIOLVADC1E27JPI59ER9,AH4ERHALTP5ME,row_0,0,,The scores for repeated videos are not consistent (4 > 3)
3KB8R4ZV25YVFC86DCADQFVSF1ZBGO,32XN26MTYPA8UXL30L53V68MICAL04,AK1LS2LT9U0O0,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53"
3XLBSAQ90V384H0LQNMM6KP27017ZK,3MZ3TAMYUBEU4QXW9VR5NMHHAYGIRM,A13Z1UE0HXRU5V,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=59"
34X6J5FLQKPSAK0W40S6IHI7TSTQJT,3MZ3TAMYUBEU4QXW9VR5NMHHAYGIRM,AT5SRP5JN4KXN,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=58"
3ZOTGHDK692IOB66CH9GLDEUAAPSO4,3AA88CN99FUU7MZ6NT4B8YPR5PJYKE,A369AG143K4YH9,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=62"
3N2BF7Y2WHL5YZ7EO7I4PVIN60AMHH,3LCXHSGDMJXUP0VNS11JSHOL47SESX,A3HQAMMI4698RG,row_0,0,,The scores for golden videos are not consistent with the true scores.
33NF62TLYAT6ZH21RV89MV6YVAIKJP,3LCXHSGDMJXUP0VNS11JSHOL47SESX,A28HQQPBN2MUNR,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=55"
388U7OUMGYSLKFEAV77052DGQ6AR0B,36GJS3V79LHZAB8OB2IT0JIAL4TGJZ,AK1LS2LT9U0O0,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53"
3V26SBZTC45ROR6R9IE5X4I1HSPZZD,3FI30CQHWAARVZL6BXWQQ4M8JLIB68,A3JQVOGVJ2OAAX,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=57"
3KXIR214JV7LFJFQZIF1GXVLVO524E,3FI30CQHWAARVZL6BXWQQ4M8JLIB68,A1MCWFRCYFK1BX,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=55"
