video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count
amt_gaming_vqa_dataset/1c1tO8qy68A_WorldofWarcraft_3-48_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,12,19,9,14,15,11,15,15,10
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,17,5,11,17,5,11,17,5
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,17,4,12,21,2,15,18,2
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,19,4,11,19,5,10,22,3
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,17,10,6,18,11,8,17,10
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,10,21,1,11,23,3,9,23
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,15,15,3,15,15,3,15,15,3
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,4,30,1,6,28,1,7,27
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_5300k_h264_nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,13,16,5,16,10,8,14,15,5
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,17,2,14,17,4,16,17,2
amt_gaming_vqa_dataset/1xnrkVQHoZY_MarioKartTour_1-04_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,5,27,1,6,28,2,10,23
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,22,4,9,25,1,9,21,5
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,18,7,10,18,7,8,21,6
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,17,5,13,17,5,11,18,6
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,16,6,10,15,9,11,16,7
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,19,7,7,21,7,8,21,6
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_3000k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,17,13,5,14,16,5,13,16,6
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,22,3,8,25,2,9,21,5
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,20,3,12,21,2,13,19,3
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,19,6,10,19,6,9,19,7
amt_gaming_vqa_dataset/4t-8YPgbrUc_AngryBirds2_5-19_720p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,17,8,9,21,5,10,17,8
amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_1-58,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,34,0,7,34,0,6,35
amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_1-58_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,6,36,0,9,33,0,8,34
amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_1-58_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,8,34,0,7,35,0,8,34
amt_gaming_vqa_dataset/5162HItNstY_WorldofTanks_1-58_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,3,40,0,5,38,0,6,37
amt_gaming_vqa_dataset/5LLjmi7_HZ0_GuildWars_3-26,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,6,31,3,8,28,1,10,28
amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,30,0,10,28,1,8,29
amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,31,0,10,30,1,11,28
amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,2,37,1,1,38,1,5,34
amt_gaming_vqa_dataset/7-ZWlKZwV88_MarioKartTour_0-03_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,33,1,7,32,0,9,31
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_1-53_360p_600k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,20,14,1,20,14,1,19,14,2
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_1-53_360p_800k_av1,Highly Clear,No visible artifacts,High level of immersion,24,11,0,24,11,0,23,12,0
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_1-53_360p_800k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,22,12,1,22,12,1,23,11,1
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_3-16_360p_600k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,32,8,3,30,12,1,29,10,4
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_3-16_360p_800k_av1,Highly Clear,No visible artifacts,High level of immersion,34,8,1,31,11,1,33,8,2
amt_gaming_vqa_dataset/8Xg2xP7BHnY_SuperMarioRun_3-16_360p_800k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,30,10,3,28,13,2,28,12,3
amt_gaming_vqa_dataset/BwTBDIsfemM_Rust_12-20,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,0,34,0,1,34,1,3,31
amt_gaming_vqa_dataset/BwTBDIsfemM_Rust_31-44,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,3,32,1,2,32,0,5,30
amt_gaming_vqa_dataset/CVYN93MJDCE_Valheim_1-20-19,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,4,33,1,4,33,1,6,31
amt_gaming_vqa_dataset/FAh_6RoEdJ4_StarCraft_11-12,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,25,5,12,25,4,13,25
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14,Highly Clear,Minor Artifacts Present,High level of immersion,19,16,0,17,17,1,19,16,0
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,8,2,21,11,2,23,10,1
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,21,0,12,23,0,12,23,0
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_2000k_hevc_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,16,16,3,14,19,2,16,16,3
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,2,19,14,3,17,15,3,17,15
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,8,2,20,13,1,25,8,1
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,15,17,3,13,19,3,14,18
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,19,14,1,17,15,2,18,15,1
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,20,14,1,21,13,1,22,13,0
amt_gaming_vqa_dataset/Gzm8h8Y48E8_Myst_29-14_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,12,18,1,15,19,3,14,18
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,1,29,12,2,27,13,2,25,15
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,11,31,2,10,31,2,10,31
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,21,16,5,23,15,5,23,15
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,3,30,10,5,28,10,4,30,9
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,26,11,5,28,9,5,27,10
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,26,10,6,27,10,7,27,9
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,24,9,7,23,12,7,23,12
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,23,11,8,21,13,7,22,13
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,16,27,1,17,25,1,15,27
amt_gaming_vqa_dataset/IpMRK2z9Fm4_MarioKartTour_3-32_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,34,1,11,31,2,10,31
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,11,23,2,10,23,0,11,24
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,3,30,3,4,28,1,8,26
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,4,30,0,7,28,1,9,25
amt_gaming_vqa_dataset/Jrcg67qQO5w_TheWitcher3_27-05_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,4,30,0,7,28,2,6,27
amt_gaming_vqa_dataset/TjRdqw2IOH0_WarRobots_6-20,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,5,33,1,6,32,1,9,29
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12,Highly Clear,No visible artifacts,High level of immersion,25,14,0,28,11,0,26,13,0
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,22,1,19,20,1,18,20,2
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_1300k_av1,Highly Clear,No visible artifacts,High level of immersion,26,13,1,27,13,0,25,15,0
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_1500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,13,3,24,13,3,23,14,3
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,23,1,19,20,1,16,23,1
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,23,17,0,23,16,1,22,18,0
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_3500k_hevc_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,22,18,0,20,20,0,22,18,0
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,30,10,0,26,14,0,26,14,0
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_500k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,22,16,2,18,20,2,19,19,2
amt_gaming_vqa_dataset/XCOoVAHBlrs_AngryBirds2_5-12_720p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,22,3,14,23,3,13,24,3
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04,Highly Clear,No visible artifacts,High level of immersion,29,10,2,28,10,3,29,9,3
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,29,11,2,30,11,1,28,12,2
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,29,12,2,30,11,2,28,13,2
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,27,15,1,29,13,1,28,14,1
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_2300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,26,11,6,28,11,4,27,11,5
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,32,10,1,31,11,1,30,12,1
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_500k_av1,Highly Clear,No visible artifacts,High level of immersion,24,17,2,24,17,2,23,18,2
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,30,12,1,30,12,1,29,13,1
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,28,12,2,28,13,1,26,14,2
amt_gaming_vqa_dataset/XQSdH1q1o7w_StardewValley_1-04_1080p_800k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,20,19,4,21,18,4,20,19,4
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,30,0,7,32,1,7,31
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,2,37,0,5,35,1,6,33
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_1300k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,32,0,6,34,1,7,32
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_1500k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,3,35,0,6,34,1,6,33
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_2500k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,33,1,7,32,0,9,31
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_3000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,33,0,6,34,2,6,32
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_3500k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,33,0,9,31,1,8,31
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_5000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,8,31,1,8,30,0,8,31
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,6,33,1,5,34,1,6,33
amt_gaming_vqa_dataset/YsJElS64kYA_WorldofWarcraft_27-04_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,1,37,1,5,34,2,5,33
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13,Highly Clear,No visible artifacts,High level of immersion,29,10,0,29,8,2,30,8,1
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,6,32,1,4,35,3,5,32
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,18,22,0,18,22,0,19,21,0
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_1500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,21,17,2,21,17,2,19,19,2
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,18,17,3,20,17,6,17,17
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,27,12,0,26,13,0,28,11,0
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_3500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,31,9,0,26,14,0,28,12,0
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,23,16,1,21,18,1,20,19,1
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,21,13,6,19,15,6,20,14
amt_gaming_vqa_dataset/_4l0rI3rVPE_SubwaySurfers_0-13_720p_600k_hevc_nvenc,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,2,20,18,3,18,19,3,19,18
amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_5-14,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,19,21,1,19,22,2,19,21
amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_5-14_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,1,21,21,2,19,22,2,21,20
amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_5-14_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,7,17,19,7,15,21,7,16,20
amt_gaming_vqa_dataset/_seGSJWMHSk_EuroTruckSimulator2_5-14_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,16,25,2,17,24,1,17,25
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-19_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,29,10,1,31,8,1,31,8,1
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-19_480p_1000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,30,10,0,29,11,0,30,9,1
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-19_480p_800k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,27,13,0,27,13,0,27,13,0
amt_gaming_vqa_dataset/aOSaIseir1o_SuperMarioRun_0-46_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,28,12,0,28,11,1,27,13,0
