AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3VBEN272NBQUWYP8OYW8G45SI1QGSM,32L724R86BB9SDHHW3NGIRH298VPIO,A2V2K38M97Q5KZ,row_0,0,,"Too many unset video ratings (31 > 24) | all slider ratings are very similar, the slider moved to same range of scores."
33FOTY3KFDCHL2A99TL5UCX4VGP1CW,3N2YPY1GJWPAHSCRMW6O348S39YEVA,AQPFTUIJ0PW2N,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53"
39L1G8WVXHIT82EQG0A419TAP3331R,3N2YPY1GJWPAHSCRMW6O348S39YEVA,A332U5R6NCL0X4,row_0,0,,Too many unset video ratings (31 > 24)
3BF51CHDUM18VL07Z2V6RYBA3GSH0M,3N2YPY1GJWPAHSCRMW6O348S39YEVA,AMH0GT8UM7S1C,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=62"
3LRKMWOKCW81IG3FKB5RAT8UW4G2Z4,3N2YPY1GJWPAHSCRMW6O348S39YEVA,A3EQPQ7EZFKB0R,row_0,0,,Too many unset video ratings (31 > 24) | The scores for golden videos are not consistent with the true scores.
3R3YRB5GS6U91K49R3ZYZJCD6ATAUU,3N2YPY1GJWPAHSCRMW6O348S39YEVA,A2H1UFKV8FSTV2,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=63"
3WSELTNVSUTU17PKRY9OUNQBNWMAT3,3N2YPY1GJWPAHSCRMW6O348S39YEVA,A1JFGI5XJYYR3A,row_0,0,,Too many unset video ratings (31 > 24) | The scores for golden videos are not consistent with the true scores.
37M28K1J1H40N4TFF4VKSH32P29AJS,3X878VYTJ490CGBRZ9NEF8DPTS67FT,A2I61I62R2XCST,row_0,0,,Too many unset video ratings (31 > 24)
37UQDCYH7OMRVXVBPQXJLEC6J9W7VP,3X878VYTJ490CGBRZ9NEF8DPTS67FT,A3EQPQ7EZFKB0R,row_0,0,,Too many unset video ratings (31 > 24)
3F6HPJW4K4RXOLYA9OLKBPECF2KW2G,3X878VYTJ490CGBRZ9NEF8DPTS67FT,A2H1UFKV8FSTV2,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=52"
3SLE99ER1E4V6T3B34Y2BMBYQABBZX,3X878VYTJ490CGBRZ9NEF8DPTS67FT,A12KQGDA5YYCW7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=53"
31Z0PCVWVB6CI5RMKVX4KWOLMOG7T9,3OND0WXMIM65ZRH7H7PKO3HJVUNHEN,ASFCKRTAQMR2J,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=54"
3AUQQEL7VWKDDMVR4RCA6Z2JBVZ0VR,3OND0WXMIM65ZRH7H7PKO3HJVUNHEN,ASAMJC3EOZ9XE,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=53"
3V5Q80FXJOI0XNWMZ4AI6S3FH9H328,3OND0WXMIM65ZRH7H7PKO3HJVUNHEN,A1JFGI5XJYYR3A,row_0,0,,Too many unset video ratings (32 > 24) | The scores for golden videos are not consistent with the true scores.
3WJEQKOXBZTTSNDBPFPEOH7GVD41AU,3OND0WXMIM65ZRH7H7PKO3HJVUNHEN,A1ZL17KIP85OLV,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=53"
32VNZTT0BYV2J3WBE8U2H53T79HR40,3TRB893CT916QG7MATTWXTD1U767GS,A2I61I62R2XCST,row_0,0,,Too many unset video ratings (31 > 24)
336KAV9KZHJ1DQTAOP38WMZSQAC2YD,3TRB893CT916QG7MATTWXTD1U767GS,ASFCKRTAQMR2J,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53"
3PWWM24LIJPMYK2SBL5EX9BQXW328V,3TRB893CT916QG7MATTWXTD1U767GS,A20G8SL4ZZ38FL,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=66"
3VHHR074IU8OZSJHBMVDY5E4SBUL7K,3TRB893CT916QG7MATTWXTD1U767GS,A1ZL17KIP85OLV,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=56"
3X66WABAKN9QCH4TYJV78WXGRSV3G0,3TRB893CT916QG7MATTWXTD1U767GS,AQPFTUIJ0PW2N,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=63"
30IQTZXKBBX5HB0M46DSUKZ4RM60XP,38EHZ67RJCJPBJE9EZVLGBARPYOGM3,A1EQ8UXKOUDYT4,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=51"
3DI28L7YY15WI0UN5KR0K0X7G8EE1A,38EHZ67RJCJPBJE9EZVLGBARPYOGM3,AIC2D8A9UQO8S,row_0,0,,The scores for golden videos are not consistent with the true scores.
3LEIZ60CEAQCI0OE5KK6KGG8369Z95,38EHZ67RJCJPBJE9EZVLGBARPYOGM3,A369AG143K4YH9,row_0,0,,The scores for golden videos are not consistent with the true scores.
3C6FJU71UHKAX22C79DE25UK9GMYUC,3DW3BNF1H79T8R209TKOBUC6S8NV8J,A3DJ0UVMQRZ32R,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=60"
3PB5A5BD1MX8D05G0VYXLD9WWAWG7T,3DW3BNF1H79T8R209TKOBUC6S8NV8J,AT5SRP5JN4KXN,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=56"
3X4JMASXDD0Y48XLZALA5N8C8KB0BB,3DW3BNF1H79T8R209TKOBUC6S8NV8J,AH0NG7PISCRNQ,row_0,0,,Too many unset video ratings (31 > 24)
32SCWG5HJ8VVMDKAK4JS98NS2Q4P6C,32TMVRKDHDPUEEJLPXJ124CTFOR84L,ABKYJJD0ZK291,row_0,0,,The scores for repeated videos are not consistent (4 > 3)
3TE22NPXQ23VIXUD3WYP9CSJF3144E,32TMVRKDHDPUEEJLPXJ124CTFOR84L,A34CR7V78JGBIO,row_0,0,,Too many unset video ratings (32 > 24)
3TE3O8574RZSGPHOAUBEOQ6VN3XR2W,32TMVRKDHDPUEEJLPXJ124CTFOR84L,A1EQ8UXKOUDYT4,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=51"
34MAJL3QQVEA01B93IT6Z70D12P34A,3Z33IC0JDQDTMWLAELQ2BQ7HCE5V98,A3DJ0UVMQRZ32R,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=60"
3KKG4CDWL9PWF30PKRUGQK3Z1V149W,3Z33IC0JDQDTMWLAELQ2BQ7HCE5V98,A1TRCGTBFJO7UQ,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=58"
3WAKVUDHVN7RII6BK0NEPSAN5JM7UX,3Z33IC0JDQDTMWLAELQ2BQ7HCE5V98,AT5SRP5JN4KXN,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=59"
3HVVDCPGU5JVXPNN74N4X98ISATTYC,3IWA71V4U87Y82O7GTO8F1D02S2X67,A2MJMYMAZTL46O,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=51"
3KB8R4ZV25YVFC86DCADQFVSH8MBGR,3IWA71V4U87Y82O7GTO8F1D02S2X67,AVEV8X13Y4JSR,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=55"
3R5F3LQFWTBFPNSK793OH6BXZXDZOM,3IWA71V4U87Y82O7GTO8F1D02S2X67,A2IN5WQVM31V4D,row_0,0,,The scores for golden videos are not consistent with the true scores.
3S3AMIZX4LWBDXQLPM50VEYDM03DCL,3IWA71V4U87Y82O7GTO8F1D02S2X67,A1G1W9YIHATY4R,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=63"
388U7OUMGYSLKFEAV77052DGSCTR08,31YWE12TFQ3HC22CZ3T0LFDWX3MX76,A3GRE25RPUZ1QG,row_0,0,,Too many unset video ratings (31 > 24)
3C6FJU71UHKAX22C79DE25UKBOMUYQ,31YWE12TFQ3HC22CZ3T0LFDWX3MX76,A8FDO3RM1NQLE,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=52"
317HQ483JYJBCC3Y6QFP2M82D9NIN8,3PN6H8C9SUHLXYVTF6481ZCUITHDAC,A1LSDUQDCOWQ9T,row_0,0,,Too many unset video ratings (32 > 24)
33FOTY3KFDCHL2A99TL5UCX4X4IC1E,3PN6H8C9SUHLXYVTF6481ZCUITHDAC,AFT6VDMD6VGDG,row_0,0,,Too many unset video ratings (34 > 24)
3K4J6M3CY5KQW23E7YAHV4BMZP5GA3,3PN6H8C9SUHLXYVTF6481ZCUITHDAC,A8FDO3RM1NQLE,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=58"
3OHYZ19UH3WEOFKCVHNP0DKOQC6OAA,3PN6H8C9SUHLXYVTF6481ZCUITHDAC,A2IN5WQVM31V4D,row_0,0,,The scores for repeated videos are not consistent (4 > 3) | The scores for golden videos are not consistent with the true scores.
32AT8R96HC0D1GQ383LPKJ6JU41USP,3PKVGQTFJ7BGUQC1DDD89AB50LARY5,A2IN5WQVM31V4D,row_0,0,,The scores for golden videos are not consistent with the true scores.
37TD41K0B80HFM93MC0PQDKDN4WCSZ,3PKVGQTFJ7BGUQC1DDD89AB50LARY5,A2NS2P9XSYBWR2,row_0,0,,The scores for repeated videos are not consistent (4 > 3)
39KFRKBFJEMFKXIFBN153Z2VTAYOYN,3PKVGQTFJ7BGUQC1DDD89AB50LARY5,A24MYCKZ4F1RHO,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=63"
3SLE99ER1E4V6T3B34Y2BMBYSYSZBG,3PKVGQTFJ7BGUQC1DDD89AB50LARY5,A8FDO3RM1NQLE,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=54"
3RYC5T2D8UKO8WIUCSMQK3EO1NGPRV,3P888QFVYTL4OBTZUBFA2T3YRW3OQZ,A2SKY317RZ3NCS,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=63"
3TXD01ZLEV8UZVOSI2P7MGQDHRXU4O,3P888QFVYTL4OBTZUBFA2T3YRW3OQZ,A1HCG3H9LC6ZPQ,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=59"
3PH3VY7DKCONUW1MYVUYY0OJ32BWZ1,32CAVSKPD4GBKCTF5I140YNF1601UV,AF1E830LMKEV8,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=57"
