video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,28,16,3,25,19,3,24,19,4
amt_gaming_vqa_dataset/BVL2lHeHflA_EuroTruckSimulator2_24-00_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,30,4,7,36,3,14,30
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05,Highly Clear,No visible artifacts,High level of immersion,29,13,0,25,16,1,25,16,1
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_10000k_h264_nvenc,Moderately Clear,No visible artifacts,High level of immersion,22,22,0,25,17,2,23,20,1
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_1500k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,24,22,1,21,25,1,22,22,3
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,19,23,1,18,25,0,18,23,2
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,15,27,4,14,29,7,13,27
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,32,14,1,29,17,1,30,17,0
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,29,2,12,30,5,13,31,3
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_5300k_h264_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,21,20,4,19,21,5,21,21,3
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,25,16,2,25,14,4,21,19,3
amt_gaming_vqa_dataset/BntIMsTMvrI_WarRobots_0-05_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,24,3,13,27,3,14,26,3
amt_gaming_vqa_dataset/CMSt7Ye7BfA_StarCraft_0-01,Minimally Clear,Severe Artifacts Present,Low level of immersion,7,12,26,4,14,27,6,12,27
amt_gaming_vqa_dataset/CMSt7Ye7BfA_StarCraft_0-01_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,13,32,4,13,30,3,13,31
amt_gaming_vqa_dataset/CMSt7Ye7BfA_StarCraft_0-01_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,12,32,4,12,31,4,12,31
amt_gaming_vqa_dataset/CMSt7Ye7BfA_StarCraft_0-01_480p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,18,28,1,15,31,3,15,29
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,20,14,9,20,16,10,22,13
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,14,32,1,13,33,1,15,31
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16_720p_1300k_av1,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,7,21,18,7,16,23,4,22,20
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16_720p_1500k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,8,17,21,7,19,20,5,20,21
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16_720p_2500k_h264_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,8,21,18,10,16,21,9,19,19
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Low level of immersion,12,19,16,11,19,17,12,17,18
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,24,15,6,24,17,6,26,15
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,20,17,5,25,17,9,23,15
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,15,30,3,13,31,1,16,30
amt_gaming_vqa_dataset/CpCJB7t7n8c_Cyberpunk2077_46-16_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,13,32,1,14,32,0,17,30
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,21,1,10,22,3,13,20,2
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,12,20,2,12,20,2,17,16,1
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,21,2,13,22,2,13,23,1
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,17,3,12,18,3,13,18,2
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,13,18,4,15,18,6,14,17
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_5000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,19,1,13,23,1,15,20,2
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,24,6,7,22,8,7,22,8
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,20,1,12,20,2,14,19,1
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_6000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,15,15,2,13,18,1,16,13,3
amt_gaming_vqa_dataset/E585R3AqEp8_CallofDutyMobile_0-07_1080p_800k_hevc_nvenc,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,8,13,12,5,13,15,7,14,12
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51,Highly Clear,Minor Artifacts Present,Moderate level of immersion,20,18,3,15,24,2,15,24,2
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,30,16,0,29,17,0,33,13,0
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51_1080p_1500k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,22,22,3,18,27,2,22,23,2
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,28,5,13,29,5,14,27,6
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,8,34,2,6,37,1,8,36
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,32,13,1,30,15,1,34,11,1
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,31,1,10,36,2,15,30
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,31,16,0,29,18,0,29,18,0
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,31,15,1,30,15,2,31,15,1
amt_gaming_vqa_dataset/Fa9SqeDqwAI_FallGuys_4-51_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,31,1,12,34,1,13,33
amt_gaming_vqa_dataset/Fy7JTlGlcS0_SonicDash_1-16_360p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,19,24,5,19,23,4,18,25
amt_gaming_vqa_dataset/Fy7JTlGlcS0_SonicDash_1-16_360p_800k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,24,21,2,22,23,2,25,19,3
amt_gaming_vqa_dataset/Fy7JTlGlcS0_SonicDash_1-16_360p_800k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,12,34,0,9,37,0,12,34
amt_gaming_vqa_dataset/Godofwar_1,Highly Clear,No visible artifacts,High level of immersion,43,13,4,40,16,4,43,13,4
amt_gaming_vqa_dataset/Godofwar_1_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,41,18,0,40,18,1,40,18,1
amt_gaming_vqa_dataset/Godofwar_1_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,32,20,9,28,23,8,34,18
amt_gaming_vqa_dataset/Godofwar_1_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,38,9,12,38,11,17,36,8
amt_gaming_vqa_dataset/Godofwar_1_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,12,43,3,17,40,6,16,38
amt_gaming_vqa_dataset/Godofwar_1_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,37,21,3,36,24,1,39,20,2
amt_gaming_vqa_dataset/Godofwar_1_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,12,44,6,10,45,2,16,43
amt_gaming_vqa_dataset/Godofwar_1_1080p_5300k_h264nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,30,28,2,27,31,2,30,29,1
amt_gaming_vqa_dataset/Godofwar_1_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,41,19,1,38,20,3,42,17,2
amt_gaming_vqa_dataset/Godofwar_1_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,18,40,5,15,40,4,17,39
amt_gaming_vqa_dataset/Godofwar_1_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,41,15,4,37,21,2,41,15,4
amt_gaming_vqa_dataset/Godofwar_1_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,33,21,4,38,17,3,35,18,5
amt_gaming_vqa_dataset/Godofwar_1_2160p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,8,24,28,8,24,28,10,23,27
amt_gaming_vqa_dataset/Godofwar_1_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,29,19,10,25,23,10,30,18
amt_gaming_vqa_dataset/Godofwar_1_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,37,15,3,36,16,3,36,18,1
amt_gaming_vqa_dataset/Godofwar_1_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,34,21,4,34,23,2,34,20,5
amt_gaming_vqa_dataset/Godofwar_1_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,15,42,7,9,44,4,17,39
amt_gaming_vqa_dataset/Godofwar_1_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,34,16,7,29,22,6,28,23,6
amt_gaming_vqa_dataset/Godofwar_1_2160p_8500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,18,32,8,16,30,12,19,29,10
amt_gaming_vqa_dataset/Godofwar_1_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,7,19,35,8,20,33,12,17,32
amt_gaming_vqa_dataset/Godofwar_1_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,45,6,12,43,5,16,40
amt_gaming_vqa_dataset/Godofwar_1_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,44,6,12,43,7,14,40
amt_gaming_vqa_dataset/Godofwar_1_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,51,6,7,48,4,12,45
amt_gaming_vqa_dataset/Godofwar_1_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,33,19,11,30,20,12,29,20
amt_gaming_vqa_dataset/Godofwar_1_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,30,21,10,31,20,12,27,22
amt_gaming_vqa_dataset/Godofwar_1_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,34,16,15,29,17,12,33,16
amt_gaming_vqa_dataset/Godofwar_1_720p_3000k_av1,Moderately Clear,No visible artifacts,Moderate level of immersion,24,29,7,28,23,9,26,28,6
amt_gaming_vqa_dataset/Godofwar_1_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,30,26,4,29,27,4,29,27,4
amt_gaming_vqa_dataset/Godofwar_1_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,32,26,3,32,27,2,35,25,1
amt_gaming_vqa_dataset/Godofwar_1_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,50,4,8,49,2,11,48
amt_gaming_vqa_dataset/Godofwar_1_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,5,52,3,11,47,5,9,47
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,29,11,6,29,10,7,25,13
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,8,35,2,8,36,2,10,34
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,32,9,6,29,12,7,28,12
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,26,15,9,24,14,7,24,16
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,27,14,7,23,17,5,27,15
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,33,8,7,32,8,8,31,8
amt_gaming_vqa_dataset/J7NB8OG-b6Q_Palworld_0-05_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,27,13,7,27,13,6,29,12
