video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,28,11,1,24,15,1,27,12,1
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,32,8,0,28,12,0,30,10,0
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,6,32,2,6,33,3,6,32
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08,Highly Clear,No visible artifacts,High level of immersion,34,8,0,29,11,2,33,8,1
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,16,25,1,14,29,2,15,27
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08_720p_1300k_av1,Highly Clear,No visible artifacts,High level of immersion,35,8,1,32,11,1,35,9,0
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08_720p_1500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,29,14,1,26,17,1,30,14,0
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08_720p_2500k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,28,15,0,25,15,3,27,14,2
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,29,14,1,26,18,0,29,14,1
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08_720p_3500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,36,8,0,34,9,1,37,6,1
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,31,11,1,27,15,1,30,12,1
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08_720p_500k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,24,19,1,20,22,2,27,16,1
amt_gaming_vqa_dataset/4fLYHpxkqSc_MarioKartTour_0-08_720p_600k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,26,6,11,24,9,13,22,9
amt_gaming_vqa_dataset/65G__Xkxja8_HalfLife2_12-43,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,0,32,0,2,30,0,3,29
amt_gaming_vqa_dataset/6Dosfkr_y7E_Minecraft_7-30,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,23,12,6,25,12,7,23,13
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05,Highly Clear,No visible artifacts,High level of immersion,28,10,2,27,12,1,27,12,1
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,29,9,1,27,11,1,28,10,1
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,19,20,2,19,21,1,18,21,2
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,20,3,14,22,3,13,23,3
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,6,27,4,6,29,5,6,28
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,32,6,2,28,10,2,28,10,2
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,23,7,10,21,9,11,21,8
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_5300k_h264_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,19,17,2,18,18,2,19,17,2
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,30,8,1,25,13,1,24,14,1
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_800k_hevc_nvenc,Minimally Clear,Minor Artifacts Present,Low level of immersion,9,12,18,7,16,16,9,13,17
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00,Highly Clear,No visible artifacts,High level of immersion,32,9,0,26,14,1,29,11,1
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,32,10,0,30,12,0,32,9,1
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,25,18,1,27,15,2,27,16,1
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_2000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,30,14,0,27,17,0,25,19,0
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,21,22,1,20,21,3,21,21,2
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,34,10,0,27,17,0,30,14,0
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,24,4,13,24,6,17,20,6
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,32,9,1,28,13,1,31,10,1
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,34,10,0,31,13,0,33,11,0
amt_gaming_vqa_dataset/CRVZs3A8U3s_FIFA_2-00_1080p_800k_hevc_nvenc,Highly Clear,Minor Artifacts Present,Moderate level of immersion,21,20,3,15,23,6,18,21,5
amt_gaming_vqa_dataset/CVYN93MJDCE_Valheim_1-08-54,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,2,38,0,3,38,1,2,38
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18,Highly Clear,No visible artifacts,High level of immersion,18,12,4,20,12,2,18,13,3
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,18,1,15,16,2,14,18,1
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,19,3,12,22,1,13,20,2
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_2000k_hevc_nvenc,Moderately Clear,No visible artifacts,High level of immersion,15,19,1,22,12,1,19,13,3
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,18,2,17,17,1,16,16,3
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,17,16,2,20,14,1,21,11,3
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,23,2,12,21,2,12,21,2
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,16,16,2,18,14,2,16,16,2
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,Moderate level of immersion,17,17,1,19,15,1,16,18,1
amt_gaming_vqa_dataset/Chl0eDpDdFk_Gardenscapes_2-18_1080p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,22,3,9,21,5,10,21,4
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00,Highly Clear,No visible artifacts,High level of immersion,22,14,4,20,16,4,20,15,5
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,12,26,3,9,29,4,8,29
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,24,6,10,27,4,10,26,5
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_1500k_hevc_nvenc,Highly Clear,Minor Artifacts Present,High level of immersion,19,18,4,17,20,4,19,18,4
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,25,7,10,23,8,10,22,9
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_3000k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,18,16,7,15,19,7,15,19,7
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,16,18,7,16,18,7,16,16,9
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,17,6,17,18,5,16,19,5
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,22,14,6,22,13,5,21,15
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,6,12,23,6,11,24,6,10,25
amt_gaming_vqa_dataset/DRDQM3rRl14_Minecraft_11-30,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,27,9,7,27,9,7,26,10
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05,Moderately Clear,Minor Artifacts Present,Low level of immersion,8,15,11,8,15,11,10,11,13
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05_1080p_10000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,16,7,8,18,7,10,15,8
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,4,20,11,5,17,13,5,18,12
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05_1080p_2000k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,7,14,13,8,14,12,9,11,14
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05_1080p_2300k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,22,1,10,21,1,11,20
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05_1080p_5000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,17,7,10,16,9,11,15,9
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,9,25,1,6,28,1,8,26
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05_1080p_5300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,16,7,12,16,7,11,17,7
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,15,15,4,14,13,7,15,12,7
amt_gaming_vqa_dataset/DlFrlfom9uk_WorldofWarcraft_34-05_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,6,29,1,7,27,2,7,26
amt_gaming_vqa_dataset/Fy7JTlGlcS0_SonicDash_4-25_360p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,9,32,2,9,32,4,7,32
amt_gaming_vqa_dataset/Fy7JTlGlcS0_SonicDash_4-25_360p_800k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,26,8,8,27,9,11,25,8
amt_gaming_vqa_dataset/Fy7JTlGlcS0_SonicDash_4-25_360p_800k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,3,40,2,4,38,2,3,39
amt_gaming_vqa_dataset/GPCdNgg57wU_SubwaySurfers_0-08,Highly Clear,No visible artifacts,High level of immersion,23,17,3,20,19,4,20,18,5
amt_gaming_vqa_dataset/GPCdNgg57wU_SubwaySurfers_0-08_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,22,18,4,21,17,6,22,15,7
amt_gaming_vqa_dataset/GPCdNgg57wU_SubwaySurfers_0-08_480p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,8,11,24,6,11,26,5,13,25
amt_gaming_vqa_dataset/GPCdNgg57wU_SubwaySurfers_0-08_480p_800k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,23,11,8,22,14,10,19,15
amt_gaming_vqa_dataset/HBsmPxVekbc_MarioKartTour_9-18,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,3,39,2,4,37,2,5,36
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_10000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,19,14,1,19,11,4,19,12,3
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,16,17,2,15,17,3,15,16,4
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_2000k_hevc_nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,15,17,3,16,15,4,16,16,3
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_2300k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,15,8,8,17,9,8,17,9
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_5000k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,19,15,1,16,18,1,17,17,1
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,21,6,7,21,7,8,20,7
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_5300k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,18,14,3,18,14,3,18,14,3
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_6000k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,18,14,2,18,13,3,19,12,3
amt_gaming_vqa_dataset/HrBdHxZdcrs_TheSims3_12-08_1080p_800k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,14,18,2,12,21,2,15,18
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,23,4,14,24,2,11,26,3
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,16,21,4,16,20,3,15,22
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,23,9,8,24,9,9,23,9
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_1500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,21,12,9,23,9,7,23,11
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,20,6,13,22,6,14,22,5
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,17,20,4,17,22,2,13,24,4
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_3500k_hevc_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,14,22,5,12,26,3,11,24,6
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_5000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,18,5,11,23,4,13,19,6
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,19,12,7,23,11,8,19,14
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,17,22,1,17,23,2,16,23
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02,Highly Clear,No visible artifacts,High level of immersion,22,10,1,20,10,3,19,12,2
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_1000k_h264_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,2,33,0,4,31,0,3,32
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_1300k_av1,Highly Clear,No visible artifacts,High level of immersion,17,15,1,17,14,2,19,13,1
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_1500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,22,13,0,21,12,2,23,9,3
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_2500k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,15,15,5,15,13,7,18,10,7
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,21,12,2,18,15,2,19,14,2
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_3500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,25,9,1,25,10,0,25,9,1
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,21,11,1,20,11,2,21,10,2
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,22,6,8,22,5,9,20,6
amt_gaming_vqa_dataset/M7Pz595vcs8_MarioKartTour_0-02_720p_600k_hevc_nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,19,3,11,21,4,11,20
amt_gaming_vqa_dataset/MDkWLlirCMI_SuperMarioRun_0-38_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,33,9,2,31,10,3,34,7,3
amt_gaming_vqa_dataset/MDkWLlirCMI_SuperMarioRun_0-38_480p_1000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,28,13,3,27,15,2,26,16,2
amt_gaming_vqa_dataset/MDkWLlirCMI_SuperMarioRun_0-38_480p_800k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,33,8,2,27,15,1,29,12,2
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00,Highly Clear,No visible artifacts,High level of immersion,25,12,3,23,14,3,24,13,3
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_1000k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,16,15,8,16,16,8,16,16
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_1300k_av1,Highly Clear,No visible artifacts,High level of immersion,27,11,2,25,13,2,27,10,3
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_1500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,20,16,5,19,17,5,20,16,5
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_2500k_h264_nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,22,4,14,23,4,14,23,4
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_3000k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,21,17,3,20,20,1,20,20,1
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_3500k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,16,1,22,18,1,21,19,1
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_5000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,24,15,1,22,18,0,23,16,1
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_500k_av1,Highly Clear,Minor Artifacts Present,Moderate level of immersion,17,16,8,17,18,6,16,17,8
amt_gaming_vqa_dataset/NFMrcGpbAFw_IceAgeVillage_9-00_720p_600k_hevc_nvenc,Moderately Clear,Severe Artifacts Present,Low level of immersion,6,19,16,6,17,18,6,17,18
amt_gaming_vqa_dataset/SKOeKcz32xM_MarioKartTour_9-13,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,1,32,0,2,31,1,3,29
amt_gaming_vqa_dataset/X1nYdnUWzEE_Gardenscapes_20-57_480p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,25,14,2,26,14,1,25,14,2
amt_gaming_vqa_dataset/X1nYdnUWzEE_Gardenscapes_20-57_480p_1000k_h264_nvenc,Highly Clear,No visible artifacts,High level of immersion,22,14,5,23,15,3,23,16,2
amt_gaming_vqa_dataset/X1nYdnUWzEE_Gardenscapes_20-57_480p_800k_hevc_nvenc,Highly Clear,No visible artifacts,High level of immersion,26,14,1,25,15,1,26,13,2
amt_gaming_vqa_dataset/aYWM3nhWeSE_SubwaySurfers_2-00,Minimally Clear,Severe Artifacts Present,Low level of immersion,0,1,41,2,2,38,1,2,39
amt_gaming_vqa_dataset/cEfh_VKhTwY_DiabloIII_49-32,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,21,2,10,19,4,9,19,5
amt_gaming_vqa_dataset/cEfh_VKhTwY_DiabloIII_49-32_1080p_10000k_h264_nvenc,Moderately Clear,No visible artifacts,High level of immersion,15,18,2,16,15,4,15,15,5
amt_gaming_vqa_dataset/cEfh_VKhTwY_DiabloIII_49-32_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,16,7,12,16,7,12,15,8
