video_name,most_common_clarity,most_common_artifacts,most_common_immersion,highly_clear_count,moderately_clear_count,minimally_clear_count,no_artifacts_count,minor_artifacts_count,severe_artifacts_count,high_immersion_count,moderate_immersion_count,low_immersion_count
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,19,11,1,19,8,4,20,10,1
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,23,3,7,21,4,5,24,3
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,15,12,5,15,12,4,17,11
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,22,8,1,22,8,1,21,7,3
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,23,5,3,23,6,2,21,6,4
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,13,15,3,12,16,2,13,16
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,19,11,2,21,7,4,19,11,2
amt_gaming_vqa_dataset/Astroysplayroom_1_2160p_8500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,17,3,11,17,4,9,20,3
amt_gaming_vqa_dataset/Astroysplayroom_1_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,16,11,6,18,8,4,18,10
amt_gaming_vqa_dataset/Astroysplayroom_1_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,9,19,2,10,19,1,11,19
amt_gaming_vqa_dataset/Astroysplayroom_1_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,1,13,18,4,11,17,1,16,15
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,23,3,5,24,0,7,25
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,16,4,14,17,1,12,15,5
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,20,6,9,17,6,4,21,7
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,15,4,10,21,1,12,17,3
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,20,9,3,22,7,3,19,9,4
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,17,13,1,18,12,1,18,11,2
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,19,12,1,20,8,4,17,13,2
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,5,10,17,5,10,17,2,11,19
amt_gaming_vqa_dataset/Astroysplayroom_1_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,13,17,3,12,17,2,11,19
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,22,8,0,24,6,0,24,5,1
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,19,6,8,18,4,8,17,5
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,14,8,7,14,9,6,15,9
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_2300k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,20,3,6,21,2,8,20
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,8,20,3,7,20,4,7,19
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_5300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,16,3,8,20,2,10,18,2
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,14,13,3,16,12,2,15,11,4
amt_gaming_vqa_dataset/Astroysplayroom_2_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,5,23,0,9,21,1,7,22
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,19,9,2,22,5,3,20,6,4
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,15,6,9,17,4,7,17,6
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_5000k_av1,Moderately Clear,No visible artifacts,High level of immersion,14,15,1,15,13,2,15,12,3
amt_gaming_vqa_dataset/Astroysplayroom_2_2160p_5000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,10,17,1,9,20,1,9,20
amt_gaming_vqa_dataset/Astroysplayroom_2_480p_1000k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,7,20,1,13,16,2,10,18
amt_gaming_vqa_dataset/Astroysplayroom_2_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,6,21,2,6,22,2,6,22
amt_gaming_vqa_dataset/Astroysplayroom_2_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,8,21,0,8,22,1,8,21
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,6,22,1,5,24,1,6,23
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,14,7,9,16,5,6,20,4
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_1500k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Moderate level of immersion,5,11,14,5,12,13,4,13,13
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_3000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,12,15,3,11,17,2,11,16,3
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_3500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,18,2,11,16,3,10,18,2
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,18,10,2,18,11,1,16,12,2
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,6,22,2,6,22,2,5,23
amt_gaming_vqa_dataset/Astroysplayroom_2_720p_600k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,1,7,22,1,5,24,1,6,23
amt_gaming_vqa_dataset/CatQuestII,Highly Clear,No visible artifacts,High level of immersion,26,8,1,25,8,2,27,4,4
amt_gaming_vqa_dataset/CatQuestII_1080p_10000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,24,13,0,22,14,1,22,13,2
amt_gaming_vqa_dataset/CatQuestII_1080p_1500k_av1,Highly Clear,No visible artifacts,High level of immersion,19,14,3,22,12,2,19,13,4
amt_gaming_vqa_dataset/CatQuestII_1080p_2000k_hevcnvenc,Highly Clear,No visible artifacts,Moderate level of immersion,16,16,5,17,14,6,14,19,4
amt_gaming_vqa_dataset/CatQuestII_1080p_2300k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,20,6,13,16,8,11,20,6
amt_gaming_vqa_dataset/CatQuestII_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,29,7,1,23,14,0,26,10,1
amt_gaming_vqa_dataset/CatQuestII_1080p_500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,15,18,4,15,15,7,15,18,4
amt_gaming_vqa_dataset/CatQuestII_1080p_5300k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,20,17,0,18,18,1,22,14,1
amt_gaming_vqa_dataset/CatQuestII_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,25,8,4,21,11,5,23,9,5
amt_gaming_vqa_dataset/CatQuestII_1080p_800k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,6,19,12,6,18,13,7,14,16
amt_gaming_vqa_dataset/CatQuestII_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,24,11,1,23,13,0,27,8,1
amt_gaming_vqa_dataset/CatQuestII_2160p_10000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,11,4,19,12,5,19,12,5
amt_gaming_vqa_dataset/CatQuestII_2160p_1000k_av1,Highly Clear,No visible artifacts,High level of immersion,19,18,0,19,18,0,21,15,1
amt_gaming_vqa_dataset/CatQuestII_2160p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,21,6,10,20,6,11,18,7
amt_gaming_vqa_dataset/CatQuestII_2160p_25000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,27,10,0,27,10,0,25,12,0
amt_gaming_vqa_dataset/CatQuestII_2160p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,30,7,0,28,9,0,25,12,0
amt_gaming_vqa_dataset/CatQuestII_2160p_5000k_h264nvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,11,22,4,10,19,8,10,20,7
amt_gaming_vqa_dataset/CatQuestII_2160p_6000k_hevcnvenc,Highly Clear,No visible artifacts,Moderate level of immersion,16,16,4,18,13,5,15,17,4
amt_gaming_vqa_dataset/CatQuestII_2160p_8500k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,24,11,1,20,16,0,22,14,0
amt_gaming_vqa_dataset/CatQuestII_480p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,8,23,6,11,19,7,11,20,6
amt_gaming_vqa_dataset/CatQuestII_480p_1000k_h264nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,8,17,12,7,15,15,4,16,17
amt_gaming_vqa_dataset/CatQuestII_480p_800k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,7,21,9,8,21,8,6,23,8
amt_gaming_vqa_dataset/CatQuestII_720p_1000k_h264nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,5,19,13,6,17,14,4,16,17
amt_gaming_vqa_dataset/CatQuestII_720p_1300k_av1,Highly Clear,No visible artifacts,High level of immersion,20,14,2,19,17,0,21,14,1
amt_gaming_vqa_dataset/CatQuestII_720p_1500k_hevcnvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,15,18,4,16,16,5,15,17,5
amt_gaming_vqa_dataset/CatQuestII_720p_2500k_h264nvenc,Moderately Clear,Minor Artifacts Present,High level of immersion,17,20,0,15,21,1,18,17,2
amt_gaming_vqa_dataset/CatQuestII_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,21,15,1,23,13,1,20,16,1
amt_gaming_vqa_dataset/CatQuestII_720p_3500k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,21,12,4,18,15,4,19,14,4
amt_gaming_vqa_dataset/CatQuestII_720p_5000k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,24,12,1,21,14,2,24,11,2
amt_gaming_vqa_dataset/CatQuestII_720p_500k_av1,Highly Clear,Minor Artifacts Present,High level of immersion,19,17,1,16,18,3,17,17,3
amt_gaming_vqa_dataset/CatQuestII_720p_600k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,2,18,17,3,17,17,2,18,17
amt_gaming_vqa_dataset/Crossout_1080p_1500k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,13,14,3,11,16,3,12,14,4
amt_gaming_vqa_dataset/Crossout_1080p_2000k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,10,17,3,10,17,3,10,18,2
amt_gaming_vqa_dataset/Crossout_1080p_2300k_h264nvenc,Minimally Clear,Minor Artifacts Present,Moderate level of immersion,6,11,13,3,16,11,3,17,10
amt_gaming_vqa_dataset/Crossout_1080p_5000k_av1,Highly Clear,No visible artifacts,High level of immersion,15,12,3,19,8,3,18,11,1
amt_gaming_vqa_dataset/Crossout_1080p_500k_av1,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,7,19,2,12,16,2,10,18
amt_gaming_vqa_dataset/Crossout_1080p_5300k_h264nvenc,Highly Clear,No visible artifacts,High level of immersion,18,10,2,17,12,1,17,11,2
amt_gaming_vqa_dataset/Crossout_1080p_6000k_hevcnvenc,Highly Clear,No visible artifacts,High level of immersion,22,5,3,20,7,3,20,7,3
amt_gaming_vqa_dataset/Crossout_1080p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,2,11,17,1,11,18,1,13,16
amt_gaming_vqa_dataset/Crossout_2160p_10000k_av1,Highly Clear,No visible artifacts,High level of immersion,19,9,2,18,10,2,17,10,3
amt_gaming_vqa_dataset/Crossout_2160p_1000k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,6,17,7,8,16,6,6,20,4
amt_gaming_vqa_dataset/Crossout_2160p_5000k_h264nvenc,Moderately Clear,Minor Artifacts Present,Low level of immersion,4,14,12,5,13,12,6,11,13
amt_gaming_vqa_dataset/Crossout_480p_1000k_av1,Moderately Clear,Severe Artifacts Present,Moderate level of immersion,2,14,14,3,12,15,2,16,12
amt_gaming_vqa_dataset/Crossout_480p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,4,10,16,3,9,18,3,13,14
amt_gaming_vqa_dataset/Crossout_480p_800k_hevcnvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,11,16,5,8,17,2,13,15
amt_gaming_vqa_dataset/Crossout_720p_1000k_h264nvenc,Minimally Clear,Severe Artifacts Present,Low level of immersion,3,7,20,4,9,17,3,10,17
amt_gaming_vqa_dataset/Crossout_720p_1300k_av1,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,9,18,3,6,19,5,10,17,3
amt_gaming_vqa_dataset/Crossout_720p_1500k_hevcnvenc,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,5,17,8,4,18,8,6,17,7
amt_gaming_vqa_dataset/Crossout_720p_2500k_h264nvenc,Moderately Clear,No visible artifacts,Moderate level of immersion,9,18,3,11,10,9,9,18,3
amt_gaming_vqa_dataset/Crossout_720p_3000k_av1,Highly Clear,No visible artifacts,High level of immersion,18,10,2,18,11,1,18,11,1
