File,width,height,framerate,nb_frames,MOS,SOS,most_common_clarity,most_common_artifacts,most_common_immersion,user_type,content_type
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/DeceiveInc.mp4,3840,2160,59.94,594,78.53369224915069,2.025723438124188,Highly Clear,No visible artifacts,High level of immersion,ps5,deceiveinc
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/DemonsSouls.mp4,3840,2160,59.94,597,79.05092980300243,2.5305604123305607,Highly Clear,No visible artifacts,High level of immersion,ps5,demonsouls
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Destiny2_1.mp4,3840,2160,59.94,577,75.79071604164085,3.635025544043437,Highly Clear,No visible artifacts,High level of immersion,ps5,destiny2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Destiny2_2.mp4,3840,2160,59.94,590,79.35003004522015,2.350127937037481,Highly Clear,No visible artifacts,High level of immersion,ps5,destiny2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Doom.mp4,3840,2160,59.94,582,73.66061484601025,4.324152088462652,Highly Clear,No visible artifacts,High level of immersion,ps5,doom
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/DragonballZkakrot.mp4,3840,2160,59.94,599,80.5747280623589,2.6211057594018223,Highly Clear,No visible artifacts,High level of immersion,ps5,dragonballzkakrot
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/eFootball_1.mp4,3840,2160,59.94,593,73.1708795233629,3.1176311844426734,Highly Clear,No visible artifacts,High level of immersion,ps5,efootball
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/eFootball_2.mp4,3840,2160,59.94,596,75.62300721425102,4.200267532820307,Highly Clear,No visible artifacts,High level of immersion,ps5,efootball
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Faastpenguin_1.mp4,3840,2160,59.94,595,82.18436466568153,3.0267471998546904,Highly Clear,No visible artifacts,High level of immersion,ps5,faastpenguin
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Faastpenguin_2.mp4,3840,2160,59.94,591,80.35630249196142,2.8726517824042266,Highly Clear,No visible artifacts,High level of immersion,ps5,faastpenguin
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Fallout4_1.mp4,3840,2160,59.94,599,76.17152759397584,3.62806498018365,Highly Clear,No visible artifacts,High level of immersion,ps5,fallout4
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Fallout4_2.mp4,3840,2160,59.94,593,73.55982526140785,3.766611567885332,Highly Clear,No visible artifacts,High level of immersion,ps5,fallout4
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Farcry6_1.mp4,3840,2160,59.94,579,81.14715259293487,1.9449276668352105,Highly Clear,No visible artifacts,High level of immersion,ps5,farcry6
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Farcry6_2.mp4,3840,2160,59.94,595,75.6374317383954,2.807407545722488,Highly Clear,No visible artifacts,High level of immersion,ps5,farcry6
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Genshinimpact_1.mp4,3840,2160,59.94,590,80.57546023839922,1.913662737422844,Highly Clear,No visible artifacts,High level of immersion,ps5,genshinimpact
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Genshinimpact_2.mp4,3840,2160,59.94,588,81.65058493116311,2.100059644784636,Highly Clear,No visible artifacts,High level of immersion,ps5,genshinimpact
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Ghostoftsushima_1.mp4,3840,2160,59.94,576,74.59901434582478,2.7404233299460565,Highly Clear,No visible artifacts,High level of immersion,ps5,ghostoftsushima
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Ghostoftsushima_2.mp4,3840,2160,59.94,599,74.40778000615298,3.547649208523529,Highly Clear,No visible artifacts,High level of immersion,ps5,ghostoftsushima
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Godofwar_1.mp4,1920,1088,59.94,599,73.92441353770197,2.359882730121276,Highly Clear,No visible artifacts,High level of immersion,ps5,godofwar
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Godofwar_2.mp4,1920,1088,59.94,597,77.6466533674152,2.6091242716209204,Highly Clear,No visible artifacts,High level of immersion,ps5,godofwar
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/HarryPotterQuidditchChampions.mp4,3840,2160,59.94,593,71.530964847993,2.828051813082338,Highly Clear,No visible artifacts,High level of immersion,ps5,harrypotterquidditchchampions
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Hogwartslegacy_1.mp4,1920,1088,59.94,577,77.24889501375928,2.3140431614565897,Highly Clear,No visible artifacts,High level of immersion,ps5,hogwartslegacy
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Hogwartslegacy_2.mp4,1920,1088,59.94,580,77.08893691389054,2.570402729725784,Highly Clear,No visible artifacts,High level of immersion,ps5,hogwartslegacy
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/JakandDaxter.mp4,3840,2160,59.94,584,76.246601344237,2.1878287646513592,Highly Clear,No visible artifacts,High level of immersion,ps5,jakanddaxter
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Kenabridgeofspirits_1.mp4,3840,2160,59.94,590,77.86638993925123,1.943526785736033,Highly Clear,No visible artifacts,High level of immersion,ps5,kenabridgeofspirits
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Kenabridgeofspirits_2.mp4,3840,2160,59.94,597,76.85514256627302,2.7641676579643457,Highly Clear,No visible artifacts,High level of immersion,ps5,kenabridgeofspirits
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Marvelspiderman_1.mp4,1920,1088,59.94,599,76.65218122265792,3.46634078075625,Highly Clear,No visible artifacts,High level of immersion,ps5,marvelspiderman
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Marvelspiderman_2.mp4,1920,1088,59.94,598,71.70863677350205,3.107725486561452,Highly Clear,No visible artifacts,High level of immersion,ps5,marvelspiderman
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/MLBtheshow.mp4,1920,1088,59.94,600,77.55013840947585,2.1261821384115804,Highly Clear,No visible artifacts,High level of immersion,ps5,mlbtheshow
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Monsterhunterworldiceborne_1.mp4,3840,2160,59.94,594,77.87949872610268,2.44781835270941,Highly Clear,No visible artifacts,High level of immersion,ps5,monsterhunterworldiceborne
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Monsterhunterworldiceborne_2.mp4,3840,2160,59.94,598,74.94255395630672,3.3920599646395377,Highly Clear,No visible artifacts,High level of immersion,ps5,monsterhunterworldiceborne
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Policesimulatorpatrolofficers_1.mp4,3840,2160,59.94,593,73.49218487484113,3.603231251797064,Highly Clear,No visible artifacts,Moderate level of immersion,ps5,policesimulatorpatrolofficers
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Policesimulatorpatrolofficers_2.mp4,3840,2160,59.94,592,72.65305684315868,3.287004709911007,Highly Clear,No visible artifacts,High level of immersion,ps5,policesimulatorpatrolofficers
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Returnal_1.mp4,3840,2160,59.94,587,72.37646198221302,2.811304388600837,Highly Clear,No visible artifacts,High level of immersion,ps5,returnal
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Returnal_2.mp4,3840,2160,59.94,571,75.13359959902232,3.054971498893909,Highly Clear,No visible artifacts,High level of immersion,ps5,returnal
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Strangerofparadisefinalfantasy.mp4,3840,2160,59.94,590,74.09769034768705,2.787621845500872,Highly Clear,No visible artifacts,High level of immersion,ps5,strangerofparadisefinalfantasy
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/thelogomovie2.mp4,3840,2160,59.94,597,77.04298262593603,3.163005315655438,Highly Clear,No visible artifacts,High level of immersion,ps5,thelogomovie2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Undefeated.mp4,3840,2160,59.94,586,73.96057190492817,3.084079530540806,Highly Clear,No visible artifacts,High level of immersion,ps5,undefeated
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Worldofwarships_1.mp4,3840,2160,59.94,587,75.28913726787589,2.5543393342703573,Highly Clear,No visible artifacts,High level of immersion,ps5,worldofwarships
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Worldofwarships_2.mp4,3840,2160,59.94,588,75.45080573861874,2.727910635707288,Highly Clear,No visible artifacts,High level of immersion,ps5,worldofwarships
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/WWE2K24.mp4,3840,2160,59.94,577,78.06159890187382,4.059968836665847,Highly Clear,No visible artifacts,High level of immersion,ps5,wwe2k24
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/ZenlessZoneZero.mp4,3840,2160,59.94,597,78.47982289523448,3.289288373028576,Highly Clear,No visible artifacts,High level of immersion,ps5,zenlesszonezero
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/01hQ7XrHePU_FIFA_0-03.mp4,720,1280,30.0,300,51.51889233419967,2.494358924075805,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,fifa
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/0JehGz8WBEs_MarioKartTour_0-00.mp4,1080,1920,60.0,600,73.58837861059177,3.9297724609446254,Highly Clear,No visible artifacts,High level of immersion,ugc,mariokarttour
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/0jJNLlJU-84_SubwaySurfers_0-00.mp4,720,1280,30.0,300,70.68116098084981,3.0514163879332448,Highly Clear,No visible artifacts,High level of immersion,ugc,subwaysurfers
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/0O6Ic4Q-VS8_WarRobots_1-18.mp4,1280,720,30.0,300,54.74362116817397,2.151148336814654,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,warrobots
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/0oosqCBVaxY_StarCraft_28-28.mp4,1920,1080,30.0,300,74.4037420219095,3.02921590964716,Highly Clear,No visible artifacts,High level of immersion,ugc,starcraft
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/0qFjruW6BjE_WarRobots_1-53.mp4,1280,720,30.0,300,50.15011116769616,2.5785404883538865,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,warrobots
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/0RKUDAMVtlY_WorldofTanks_1-47.mp4,2400,1080,24.3,243,60.27899250016255,3.841278450402305,Highly Clear,Minor Artifacts Present,Moderate level of immersion,ugc,worldoftanks
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/0ucrLD3HRD4_StarCraft_15-15.mp4,480,360,30.0,300,16.460420628671287,2.314305166266449,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,starcraft
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/0ucrLD3HRD4_StarCraft_18-18.mp4,480,360,30.0,300,22.86549284335788,3.857995097306931,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,starcraft
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/-0YyCVvKilw_IceAgeVillage_4-40.mp4,640,360,29.97,300,38.97689944430547,3.3607947021909506,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,iceagevillage
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/0zLzWFrh3SI_WarRobots_2-22.mp4,1280,720,30.0,300,42.58164099256,3.0638796274553224,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,warrobots
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/1c1tO8qy68A_WorldofWarcraft_3-48.mp4,1920,1080,30.0,300,69.72243495913663,2.61080731602738,Highly Clear,No visible artifacts,High level of immersion,ugc,worldofwarcraft
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/1mKdKffD3Ic_DiabloIII_7-20.mp4,1280,720,30.0,300,48.922567879191234,3.4207715048727807,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,diabloiii
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/1S94Knu48cs_TheSims3_0-13.mp4,640,480,30.0,300,39.52833722862962,2.892471198091473,Minimally Clear,Minor Artifacts Present,Low level of immersion,ugc,thesims3
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/1S94Knu48cs_TheSims3_0-28.mp4,640,480,30.0,300,34.713922075301824,3.5344477984167173,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,thesims3
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/1xnrkVQHoZY_MarioKartTour_1-04.mp4,1920,1080,30.0,300,61.19217816956727,3.2093145424144307,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,mariokarttour
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/2DZwUV7iySI_HalfLife2_7-35.mp4,1276,720,30.0,300,54.438924285656384,3.408512367221422,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,halflife2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/2FQ9qkN74MQ_FIFA_7-14.mp4,1920,1080,60.0,600,76.91637256719999,2.730912881568612,Highly Clear,No visible artifacts,High level of immersion,ugc,fifa
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/2hRQj7qbY08_HalfLife2_9-32.mp4,638,360,30.0,300,36.5085019034294,4.05472689809558,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,halflife2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/2KQB-ua7ONs_WorldofWarcraft_0-04.mp4,1280,720,30.0,300,53.70531014806506,3.3080913919820363,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,worldofwarcraft
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/2UAQjGphSYg_RollerCoasterTycoon3_2-43.mp4,854,480,30.0,300,45.8615754313684,2.877276055546158,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,rollercoastertycoon3
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/2UAQjGphSYg_RollerCoasterTycoon3_5-49.mp4,854,480,30.0,300,29.25537940064871,2.567814520355828,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,rollercoastertycoon3
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/2UAQjGphSYg_RollerCoasterTycoon3_6-27.mp4,854,480,30.0,300,25.41026794466878,2.750144473460654,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,rollercoastertycoon3
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/2xcHsYJSAbw_SubwaySurfers_0-03.mp4,1080,1920,60.0,600,71.87897289608458,3.722781494390257,Highly Clear,No visible artifacts,High level of immersion,ugc,subwaysurfers
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/2YwKJ3x3Nq8_IceAgeVillage_1-24.mp4,1280,720,29.97,299,64.3976463262458,3.0037953449360284,Moderately Clear,No visible artifacts,Moderate level of immersion,ugc,iceagevillage
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/3HD4w_NvDJo_WorldofTanks_0-43.mp4,1728,1080,30.0,300,67.93946088156801,2.383199728185481,Highly Clear,No visible artifacts,High level of immersion,ugc,worldoftanks
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/4-bEP5UaZug_TheWitcher3_14-52.mp4,1920,1080,30.0,300,36.71969625219045,3.5258867934237683,Minimally Clear,Minor Artifacts Present,Low level of immersion,ugc,thewitcher3
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/4fLYHpxkqSc_MarioKartTour_0-08.mp4,720,1280,30.0,300,74.94765613033678,2.6601257127443825,Highly Clear,No visible artifacts,High level of immersion,ugc,mariokarttour
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/_4l0rI3rVPE_SubwaySurfers_0-13.mp4,720,1280,30.0,300,77.37591376817207,2.9237291917577943,Highly Clear,No visible artifacts,High level of immersion,ugc,subwaysurfers
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/4t-8YPgbrUc_AngryBirds2_5-19.mp4,1280,720,25.0,250,59.87730280246024,2.8963831656149512,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,angrybirds2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/4WeyBONy1mU_AngryBirds2_1-02.mp4,2340,1080,29.68,297,75.26678854931659,2.1896982722176888,Highly Clear,No visible artifacts,High level of immersion,ugc,angrybirds2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/4ymuTNG1OiI_StarCraft_3-00.mp4,640,360,30.0,300,28.295833111869083,3.635037591654068,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,starcraft
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/5162HItNstY_WorldofTanks_14-20.mp4,850,480,25.0,250,25.050526167007032,2.6310557369908056,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,worldoftanks
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/5162HItNstY_WorldofTanks_1-58.mp4,850,480,25.0,250,26.624164785272622,2.1727469743898977,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,worldoftanks
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/5162HItNstY_WorldofTanks_5-08.mp4,850,480,25.0,250,37.28816169187608,3.1375162554284564,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,worldoftanks
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/5LLjmi7_HZ0_GuildWars_3-26.mp4,640,360,24.0,240,24.185005375249933,3.297350052993113,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,guildwars
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/5Tm5htccdwA_AngryBirds2_0-00.mp4,1080,1920,30.0,300,43.94538683919704,3.03679706077861,Moderately Clear,Minor Artifacts Present,Low level of immersion,ugc,angrybirds2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/5Yw6OFzGVnY_TheWitcher3_19-03.mp4,854,480,29.92,300,18.58708540565728,2.831711351460438,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,thewitcher3
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/65_g_iLmcTk_Myst_12-34.mp4,640,360,30.0,300,21.220301035184765,3.1428381900195057,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,myst
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/65G__Xkxja8_HalfLife2_12-43.mp4,638,360,30.0,300,17.345553335573577,2.0843137153943534,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,halflife2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/7B22h8ZiZ5M_FIFA_19-00.mp4,640,360,30.0,300,24.43980253320012,2.772048248261432,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,fifa
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/7-hLU5CPD88_AngryBirds2_4-26.mp4,1280,720,30.0,300,65.48520305703909,3.2592670177338925,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,angrybirds2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/-7I-tL6gV3M_SubwaySurfers_0-10.mp4,1080,1920,30.0,300,78.16674185804084,2.7763041766659007,Highly Clear,No visible artifacts,High level of immersion,ugc,subwaysurfers
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/7lQLp7kzpCM_Cyberpunk2077_23-12.mp4,1920,1080,29.97,299,70.0405647523166,3.540909829528548,Highly Clear,No visible artifacts,High level of immersion,ugc,cyberpunk2077
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/7-ZWlKZwV88_MarioKartTour_0-03.mp4,480,694,30.0,300,28.92219967935744,2.60751390235405,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,mariokarttour
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/_88aJYTz4gI_HalfLife2_10-30.mp4,1280,720,29.97,299,38.15342507434886,2.993612748989184,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,halflife2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/8cN8L9nNCYI_FallGuys_1-06.mp4,1280,720,30.0,300,65.8430419815142,3.3329049654240963,Highly Clear,No visible artifacts,High level of immersion,ugc,fallguys
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/8yfoGo7unhM_FIFA_1-59.mp4,1280,720,30.0,300,61.20964848076236,2.8915232450909225,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,fifa
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/91hOwhV-igE_PUBGMobile_12-06.mp4,640,360,29.97,299,23.102496845051988,2.804917615542789,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,pubgmobile
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/91hOwhV-igE_PUBGMobile_14-20.mp4,640,360,29.97,299,17.59823057236834,2.9142964378506857,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,pubgmobile
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/9oiLnlNxG-A_GarrysMod_14-06.mp4,854,480,30.0,300,49.80227948271118,3.1664673756562625,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,garrysmod
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/9oiLnlNxG-A_GarrysMod_4-16.mp4,854,480,30.0,300,34.622039607996925,3.442528806450303,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,garrysmod
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/9pZUBpZomdk_AngryBirds2_0-05.mp4,1080,1920,30.0,300,69.59983760702613,2.423970214472526,Highly Clear,No visible artifacts,High level of immersion,ugc,angrybirds2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/9S7bbE2UWQA_EuroTruckSimulator2_5-20.mp4,1920,1080,29.97,299,63.07515008686191,2.941856631688143,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,eurotrucksimulator2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/9SC_rTNEqJE_AngryBirds2_9-11.mp4,1280,720,30.0,300,63.82674923082551,2.7455142484213564,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,angrybirds2
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/9sVLdz81Jqk_MarioKartTour_1-25.mp4,1280,720,29.95,299,42.68995533661152,3.265919197840267,Minimally Clear,Minor Artifacts Present,Low level of immersion,ugc,mariokarttour
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/9W42PDFAVyY_FIFA_0-16.mp4,1080,1920,29.97,300,62.66737228146771,4.010395007452529,Highly Clear,No visible artifacts,Moderate level of immersion,ugc,fifa
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/9xYPRt1UsMc_Valheim_25-40.mp4,1280,720,30.0,300,56.88921072239304,3.060408810338469,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,valheim
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/AA34ltB6fC0_StarCraft_2-28.mp4,1920,1080,30.0,300,67.3983549820783,3.5773024976313064,Highly Clear,No visible artifacts,High level of immersion,ugc,starcraft
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/aAjWNgfYB-8_SubwaySurfers_0-00.mp4,1080,1920,60.0,600,76.09718638707493,3.348584249783348,Highly Clear,No visible artifacts,High level of immersion,ugc,subwaysurfers
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/Ad3zlJ-wNWk_PUBGMobile_0-05.mp4,1080,1920,60.0,600,74.06170942164175,2.1799647320091573,Highly Clear,No visible artifacts,High level of immersion,ugc,pubgmobile
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/AfRkzHvr2c4_CitiesSkylines_16-00.mp4,640,360,30.0,300,48.93387472942209,3.4824466074028315,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,citiesskylines
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/AfRkzHvr2c4_CitiesSkylines_8-19.mp4,640,360,30.0,300,39.643799403467376,3.2259964232441405,Minimally Clear,Severe Artifacts Present,Low level of immersion,ugc,citiesskylines
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/AHfpD-ivnOU_GarrysMod_8-32.mp4,1920,1080,60.0,600,62.05275676138041,3.668402445434422,Highly Clear,Minor Artifacts Present,Moderate level of immersion,ugc,garrysmod
/scratch/09997/rs64952/G_Gaming/GamingVQA/original/AHZ4ogRBVBI_Cyberpunk2077_4-44.mp4,640,360,30.0,300,50.77383110342727,3.2630091869992044,Moderately Clear,Minor Artifacts Present,Moderate level of immersion,ugc,cyberpunk2077
